path,title,draft,date,section,folder,categories,tags,permalink,live_status,aliases
content/blog/成為自己/痛苦的快樂/index.md,痛苦的快樂：為何不願善待自己,False,2021-03-04 10:07:47+08:00,blog,成為自己,成為自己,,https://listenriver.com/blog/成為自己/痛苦的快樂/,200,/blog/日常書寫/20210304痛苦的快樂/
content/blog/成為自己/看見本質的眼睛/index.md,20210830看見本質的眼睛,False,2021-08-30 10:07:47+08:00,blog,成為自己,成為自己,凝視與穿越 | 成為一個人 | 正念的河流,https://listenriver.com/blog/成為自己/看見本質的眼睛/,200,/blog/成為一個人/20210830看見本質的眼睛/
content/blog/成為自己/真實做自己的自由/index.md,真實做自己的自由：在凝視中看見的仍是自己,False,2023-11-03,blog,成為自己,成為自己,親密關係 | 成為一個人,https://listenriver.com/blog/成為自己/真實做自己的自由/,200,
content/blog/成為自己/穿越是一座無止盡的橋/index.md,穿越是一座無止盡的橋,False,2021-09-10 10:07:47+08:00,blog,成為自己,成為自己,凝視與穿越 | 正念的河流,https://listenriver.com/blog/成為自己/穿越是一座無止盡的橋/,200,/blog/成為一個人/20210910穿越是一座無止盡的橋1/
content/blog/成為自己/自己其實是幸福的/index.md,自己其實是幸福的,False,2022-12-16 12:07:57+08:00,blog,成為自己,成為自己,,https://listenriver.com/blog/成為自己/自己其實是幸福的/,200,/blog/日常書寫/20221216自己其實是幸福的/
content/blog/成為自己/踏實感/index.md,《成為一個人》後記：踏實感,False,2021-07-02 10:07:47+08:00,blog,成為自己,成為自己,成為一個人 | 正念的河流,https://listenriver.com/blog/成為自己/踏實感/,200,/blog/凝視日常/成為一個人後記/ | /blog/日常書寫/20210702成為一個人後記踏實感/ | /blog/日常生活凝視/成為一個人後記/ | /blog/成為一個人/20210702成為一個人後記踏實感/
content/blog/成為自己/選擇與自由/index.md,選擇與自由：接納代價是負責的表現,False,2021-09-14 10:07:47+08:00,blog,成為自己,成為自己,成為一個人,https://listenriver.com/blog/成為自己/選擇與自由/,200,/blog/自我成長/20210914選擇與自由/
content/blog/成為自己/鄰坐又對坐的關係/index.md,莫比烏斯環：鄰坐又對坐的關係,False,2023-10-30,blog,成為自己,成為自己,親密關係,https://listenriver.com/blog/成為自己/鄰坐又對坐的關係/,200,/blog/自我成長/20231030莫比烏斯環鄰坐又對坐的關係/
content/blog/成為自己/難過到感受不到自己的存在/index.md,難過到感受不到自己的存在,False,2022-12-11 12:07:57+08:00,blog,成為自己,成為自己,,https://listenriver.com/blog/成為自己/難過到感受不到自己的存在/,200,/blog/日常書寫/20221211難過到感受不到自己的存在/
content/blog/成為自己/魚、深淵、寓居於世/index.md,魚、深淵、寓居於世,False,2022-09-28 12:07:47+08:00,blog,成為自己,成為自己,,https://listenriver.com/blog/成為自己/魚深淵寓居於世/,200,/blog/日常書寫/20220928魚深淵寓居於世/
content/blog/助人工作/一位好的父親是如何養成的/index.md,一位好的父親是如何養成的？,False,2022-10-21 12:07:47+08:00,blog,助人工作,助人工作,助人工作,https://listenriver.com/blog/助人工作/一位好的父親是如何養成的/,200,/blog/日常書寫/20221021一位好的父親是如何養成的/
content/blog/助人工作/創傷知情工作坊心得/index.md,講座心得｜創傷知情與兒少服務工作坊,False,2021-05-17 10:07:47+08:00,blog,助人工作,助人工作,創傷知情 | 講座心得 | 助人工作,https://listenriver.com/blog/助人工作/創傷知情工作坊心得/,200,/blog/工作坊心得/創傷知情工作坊/ | /blog/生活反思與心得/創傷知情工作坊/ | /blog/創傷知情/講座心得創傷知情與兒少服務工作坊/
content/blog/助人工作/創傷知情工作坊筆記/index.md,講座筆記｜創傷知情與兒少服務工作坊筆記,False,2021-04-27 10:07:47+08:00,blog,助人工作,助人工作,講座筆記 | 創傷知情 | 助人工作,https://listenriver.com/blog/助人工作/創傷知情工作坊筆記/,200,/blog/創傷知情/講座筆記創傷知情與兒少服務工作坊/
content/blog/助人工作/北監酒駕班後記/index.md,北監酒駕班後記：關於集體創作的觀察,False,2020-06-26 10:07:47+08:00,blog,助人工作,助人工作,助人工作,https://listenriver.com/blog/助人工作/北監酒駕班後記/,200,/blog/日常書寫/20200626北監酒駕班後記/
content/blog/助人工作/北監酒駕班觀察心得/index.md,北監酒駕班觀察心得,False,2019-10-30 10:07:47+08:00,blog,助人工作,助人工作,助人工作,https://listenriver.com/blog/助人工作/北監酒駕班觀察心得/,200,/blog/日常書寫/20191030北監酒駕班觀察心得/
content/blog/助人工作/受苦的倒影/index.md,《受苦的倒影》新書講座：成為過道,False,2023-05-06 12:07:47+08:00,blog,助人工作,助人工作,受苦的倒影 | 助人工作,https://listenriver.com/blog/助人工作/受苦的倒影/,200,/blog/受苦的倒影/受苦的倒影新書講座成為過道/
content/blog/助人工作/同步聽打培訓/index.md,同步聽打培訓,False,2021-08-08 10:07:47+08:00,blog,助人工作,助人工作,助人工作,https://listenriver.com/blog/助人工作/同步聽打培訓/,200,/blog/日常書寫/20210808同步聽打/
content/blog/助人工作/女性主義人生百味/index.md,人生百味：第二次的期中報告,False,2022-05-20 10:07:47+08:00,blog,助人工作,助人工作,助人工作,https://listenriver.com/blog/助人工作/女性主義人生百味/,200,/blog/日常書寫/20220520女性主義人生百味/
content/blog/助人工作/對話工作如潛水/index.md,對話工作如潛水,False,2020-11-02 10:07:47+08:00,blog,助人工作,助人工作,助人工作,https://listenriver.com/blog/助人工作/對話工作如潛水/,200,/blog/日常書寫/20201102對話工作如潛水/
content/blog/助人工作/換位思考與非暴力溝通/index.md,換位思考與非暴力溝通,False,2021-08-25 10:07:47+08:00,blog,助人工作,助人工作,非暴力溝通 | 助人工作,https://listenriver.com/blog/助人工作/換位思考與非暴力溝通/,200,/blog/日常書寫/20210825非暴力溝通心得/
content/blog/助人工作/握有權力時的焦慮/index.md,握有權力時的焦慮,False,2021-02-09 10:07:47+08:00,blog,助人工作,助人工作,助人工作,https://listenriver.com/blog/助人工作/握有權力時的焦慮/,200,/blog/日常書寫/20210209握有權力時的焦慮/
content/blog/助人工作/社會工作是陰性的存在/index.md,社會工作是陰性的存在,False,2022-08-24 10:07:47+08:00,blog,助人工作,助人工作,助人工作,https://listenriver.com/blog/助人工作/社會工作是陰性的存在/,200,/blog/日常書寫/20220824社會工作是陰性的存在/
content/blog/助人工作/缺席者的發聲練習/index.md,貧窮人的台北：缺席者的發聲練習,False,2020-11-20 10:07:47+08:00,blog,助人工作,助人工作,助人工作,https://listenriver.com/blog/助人工作/缺席者的發聲練習/,200,/blog/生活反思與心得/缺席者的發聲練習/ | /blog/日常書寫/20201120缺席者的發聲練習/
content/blog/助人工作/親密關係暴力的矛盾與複雜困境/index.md,親密關係暴力的矛盾與複雜困境,False,2021-04-18 10:07:47+08:00,blog,助人工作,助人工作,助人工作 | 親密關係暴力,https://listenriver.com/blog/助人工作/親密關係暴力的矛盾與複雜困境/,200,/blog/生活反思與心得/親密關係暴力的矛盾與複雜困境/ | /blog/凝視日常/親密關係暴力的矛盾與複雜困境/ | /blog/日常書寫/20210418親密關係暴力的矛盾與複雜困境/
content/blog/助人工作/進階團體工作/index.md,進階團體工作,False,2022-10-28 12:07:47+08:00,blog,助人工作,助人工作,助人工作,https://listenriver.com/blog/助人工作/進階團體工作/,200,/blog/日常書寫/20221028團體/
content/blog/助人工作/過道、渡者、苦難工作者/index.md,過道、渡者、苦難工作者,False,2023-05-07 12:07:47+08:00,blog,助人工作,助人工作,受苦的倒影 | 助人工作,https://listenriver.com/blog/助人工作/過道渡者苦難工作者/,200,/blog/受苦的倒影/過道渡者苦難工作者/
content/blog/助人工作/非正式的知識建構/index.md,社會工作觀察：匿名戒酒會，非正式的知識建構,False,2022-04-15 10:07:47+08:00,blog,助人工作,助人工作,助人工作,https://listenriver.com/blog/助人工作/非正式的知識建構/,200,/blog/日常書寫/20220415非正式的知識建構/
