source,title,draft,current_url,current_categories,tags,aliases,proposed_category,review_status,planned_url
content/blog/電影心得/神隱少女/index.md,《神隱少女》｜電影心得,False,/blog/電影心得/神隱少女/,閱讀與筆記,電影心得 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/神隱少女/
content/blog/電影心得/紐約大國民珍雅各/index.md,《紐約大國民：珍雅各》Citizen Jane: Battle for the City,False,/blog/電影心得/紐約大國民珍雅各/,閱讀與筆記,電影心得 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/紐約大國民珍雅各/
content/blog/電影心得/綠洲/index.md,《綠洲》電影心得,False,/blog/電影心得/綠洲/,閱讀與筆記,電影心得,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/綠洲/
content/blog/電影心得/艾格妮撿風景01/index.md,《艾格妮撿風景 The Gleaner and I》01,False,/blog/電影心得/艾格妮撿風景01/,閱讀與筆記,電影心得 | 艾格妮撿風景 | 電影,/blog/電影心得/艾格妮撿風景/,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/艾格妮撿風景01/
content/blog/電影心得/艾格妮撿風景02/index.md,《艾格妮撿風景 The Gleaner and I》02,False,/blog/電影心得/艾格妮撿風景02/,閱讀與筆記,電影心得 | 艾格妮撿風景 | 電影,/blog/電影心得/艾格妮撿風景-the-gleaner-and-i/,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/艾格妮撿風景02/
content/blog/電影心得/范保德/index.md,《范保德》：所有未來的故事都隱藏在過去,False,/blog/電影心得/范保德/,閱讀與筆記,電影心得 | 電影,/blog/范保德所有未來的故事都隱藏在過去裡/ | /blog/電影心得/范保德所有未來的故事都隱藏在過去裡/,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/范保德/
content/blog/電影心得/鄰家兄弟/index.md,《鄰家兄弟 Paddleton》電影心得,False,/blog/電影心得/鄰家兄弟/,閱讀與筆記,電影心得 | 電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/鄰家兄弟/
content/blog/電影心得/阿鼻/index.md,《阿鼻》,False,/blog/電影心得/阿鼻/,閱讀與筆記,電影,,閱讀與觀看,初步映射，未逐篇定案,/blog/電影心得/阿鼻/
content/clubhouse/會所實習/01初入會所的觀察/index.md,會所實習01_初入會所的觀察,False,/clubhouse/會所實習/01初入會所的觀察/,助人工作,會所實習 | 會所模式,,助人工作,初步映射，未逐篇定案,/clubhouse/會所實習/01初入會所的觀察/
content/clubhouse/會所實習/02幻聽與疼痛是不可見的受苦/index.md,會所實習02_幻聽與疼痛是不可見的受苦,False,/clubhouse/會所實習/02幻聽與疼痛是不可見的受苦/,助人工作,會所實習 | 會所模式,,助人工作,初步映射，未逐篇定案,/clubhouse/會所實習/02幻聽與疼痛是不可見的受苦/
content/clubhouse/會所實習/03期中實習結束/index.md,會所實習03_期中實習結束,False,/clubhouse/會所實習/03期中實習結束/,助人工作,會所實習 | 會所模式,,助人工作,初步映射，未逐篇定案,/clubhouse/會所實習/03期中實習結束/
content/clubhouse/會所實習/04承認無知、真誠表達與夥伴關係/index.md,會所實習04_承認無知、真誠表達與夥伴關係,False,/clubhouse/會所實習/04承認無知真誠表達與夥伴關係/,助人工作,會所模式 | 會所實習,,助人工作,初步映射，未逐篇定案,/clubhouse/會所實習/04承認無知真誠表達與夥伴關係/
content/clubhouse/會所實習/05與會員H訂計畫/index.md,會所實習05_與會員H訂計畫,False,/clubhouse/會所實習/05與會員h訂計畫/,助人工作,會所實習 | 會所模式,,助人工作,初步映射，未逐篇定案,/clubhouse/會所實習/05與會員h訂計畫/
content/clubhouse/會所實習/06如實/index.md,會所實習06_如實,False,/clubhouse/會所實習/06如實/,助人工作,會所實習 | 會所模式 | 成為一個人,,助人工作,初步映射，未逐篇定案,/clubhouse/會所實習/06如實/
content/clubhouse/會所實習/07實習總報告/index.md,會所實習07_實習總報告,False,/clubhouse/會所實習/07實習總報告/,助人工作,會所實習 | 會所模式,,助人工作,初步映射，未逐篇定案,/clubhouse/會所實習/07實習總報告/
content/clubhouse/會所工作手冊/01慾望、驅力、動力/index.md,會所工作手冊01_慾望、驅力、動力,False,/clubhouse/會所工作手冊/01慾望驅力動力/,助人工作,會所工作手冊 | 會所模式,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作手冊/01慾望驅力動力/
content/clubhouse/會所工作手冊/02為自己做決定即是成為自己/index.md,會所工作手冊02_為自己做決定即是成為自己,False,/clubhouse/會所工作手冊/02為自己做決定即是成為自己/,助人工作,會所工作手冊 | 會所模式 | 成為一個人,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作手冊/02為自己做決定即是成為自己/
content/clubhouse/會所工作手冊/03負面教材/index.md,會所工作手冊03_負面教材,True,/clubhouse/會所工作手冊/03負面教材/,助人工作,會所工作手冊 | 會所模式,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作手冊/03負面教材/
content/clubhouse/會所工作手冊/04以靜制動/index.md,會所工作手冊04_以靜制動,False,/clubhouse/會所工作手冊/04以靜制動/,助人工作,會所工作手冊 | 會所模式,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作手冊/04以靜制動/
content/clubhouse/會所工作手冊/05忍不住、氣不過、沉住氣/index.md,會所工作手冊05_沉住氣的重要,False,/clubhouse/會所工作手冊/05忍不住氣不過沉住氣/,助人工作,會所工作手冊 | 會所模式,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作手冊/05忍不住氣不過沉住氣/
content/clubhouse/會所工作日誌/01工作一個月/index.md,會所工作日誌01_工作一個月,False,/clubhouse/會所工作日誌/01工作一個月/,助人工作,會所工作日誌 | 會所模式,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/01工作一個月/
content/clubhouse/會所工作日誌/02緊握垃圾的力道/index.md,會所工作日誌02_緊握垃圾的力道,False,/clubhouse/會所工作日誌/02緊握垃圾的力道/,助人工作,會所工作日誌 | 會所模式,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/02緊握垃圾的力道/
content/clubhouse/會所工作日誌/03回顧會員F來會所的學習/index.md,會所工作日誌03_回顧會員F來會所的學習,False,/clubhouse/會所工作日誌/03回顧會員f來會所的學習/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/03回顧會員f來會所的學習/
content/clubhouse/會所工作日誌/04就業前準備/index.md,會所工作日誌04_就業前準備,False,/clubhouse/會所工作日誌/04就業前準備/,助人工作,會所工作日誌 | 會所模式,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/04就業前準備/
content/clubhouse/會所工作日誌/05兩週就業訓練反思/index.md,會所工作日誌05_就業訓練反思,False,/clubhouse/會所工作日誌/05兩週就業訓練反思/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/05兩週就業訓練反思/
content/clubhouse/會所工作日誌/06複雜用藥下改變如何發生/index.md,會所工作日誌06_複雜用藥下，改變如何發生??,False,/clubhouse/會所工作日誌/06複雜用藥下改變如何發生/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/06複雜用藥下改變如何發生/
content/clubhouse/會所工作日誌/07白板溝通/index.md,會所工作日誌07_白板溝通,False,/clubhouse/會所工作日誌/07白板溝通/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/07白板溝通/
content/clubhouse/會所工作日誌/08推動會員帶開會與導覽部門/index.md,會所工作日誌08_推動會員帶開會與導覽部門,False,/clubhouse/會所工作日誌/08推動會員帶開會與導覽部門/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/08推動會員帶開會與導覽部門/
content/clubhouse/會所工作日誌/09不敢說借過的會員/index.md,會所工作日誌09_不敢說借過的會員,False,/clubhouse/會所工作日誌/09不敢說借過的會員/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/09不敢說借過的會員/
content/clubhouse/會所工作日誌/10料理是行動、是對話/index.md,會所工作日誌10_料理是行動、是對話,False,/clubhouse/會所工作日誌/10料理是行動是對話/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/10料理是行動是對話/
content/clubhouse/會所工作日誌/11敘事的見證/index.md,會所工作日誌11_敘事的見證,False,/clubhouse/會所工作日誌/11敘事的見證/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/11敘事的見證/
content/clubhouse/會所工作日誌/12餐飲部當然不只是料理/index.md,會所工作日誌12_餐飲部當然不只是料理,False,/clubhouse/會所工作日誌/12餐飲部當然不只是料理/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/12餐飲部當然不只是料理/
content/clubhouse/會所工作日誌/13初次社區宣導/index.md,會所工作日誌13_初次社區宣導,False,/clubhouse/會所工作日誌/13初次社區宣導/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/13初次社區宣導/
content/clubhouse/會所工作日誌/14強迫症的意義/index.md,會所工作日誌14_強迫症、重複檢查的意義、安全感,False,/clubhouse/會所工作日誌/14強迫症的意義/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/14強迫症的意義/
content/clubhouse/會所工作日誌/15認真回應會員動力/index.md,會所工作日誌15_認真回應會員動力,False,/clubhouse/會所工作日誌/15認真回應會員動力/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/15認真回應會員動力/
content/clubhouse/會所工作日誌/16你想要什麼樣的支持/index.md,會所工作日誌16_你想要什麼樣的支持,False,/clubhouse/會所工作日誌/16你想要什麼樣的支持/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/16你想要什麼樣的支持/
content/clubhouse/會所工作日誌/17將言語視為符號/index.md,會所工作手冊,False,/clubhouse/會所工作日誌/17將言語視為符號/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/17將言語視為符號/
content/clubhouse/會所工作日誌/18保持真誠好奇/index.md,會所工作日誌18_保持真誠好奇、找出盲點、默默推進,False,/clubhouse/會所工作日誌/18保持真誠好奇/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/18保持真誠好奇/
content/clubhouse/會所工作日誌/19身心狀態留下的痕跡/index.md,會所工作日誌19_身心狀態留下的痕跡,False,/clubhouse/會所工作日誌/19身心狀態留下的痕跡/,助人工作,會所模式 | 會所工作日誌,,助人工作,初步映射，未逐篇定案,/clubhouse/會所工作日誌/19身心狀態留下的痕跡/
